what,kind,bundleId,bundleVersion,description,time
opened,view,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.views.FormView",1429357574924
activated,view,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.views.FormView",1429357575136
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357588905
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357589005
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357589070
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357595567
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429357595688
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429357597595
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429357598285
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429357598286
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357616868
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357619044
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1429357619091
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429357620875
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357621058
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357624692
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357647020
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1429357647209
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357661093
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1429357713255
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429357713668
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429357714067
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357741173
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357747070
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357759501
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357766452
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357803212
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357819201
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1429357822210
started,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1429357822237
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1429357842453
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357843148
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357872240
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357893049
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357940916
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1429357943831
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357946823
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357949137
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357951272
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357953602
started,bundle,org.eclipse.pde.core,3.5.101.v20100104,"org.eclipse.pde.core",1429357954090
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1429357954167
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1429357956969
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1429357960046
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357960431
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429357961812
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1429357961831
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1429358086921
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429358088875
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429358094153
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429358094322
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429358100306
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429358456033
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429358495331
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429358520726
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1429358520767
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429358563293
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429358578094
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429358584143
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1429358584186
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429358592547
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429358599960
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1429358599974
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429358653796
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429358715036
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429358727489
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429358737493
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429358747142
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429358759502
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429358767031
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429358845946
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429358851282
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429358853569
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429358862869
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1429358878411
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429358885731
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429358894440
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429358938784
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1429358950003
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429358955959
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1429358961508
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429358967790
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429358968091
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429358971085
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1429359041398
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429359042596
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1429359042705
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1429359042982
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429359052819
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429359059119
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429359093391
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1429359094928
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429359097196
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1429359116879
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429359117874
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1429359117982
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1429359118160
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429359192134
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429359199604
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429359200525
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1429359201275
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1429359494636
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429359500260
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429359503077
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1429359505491
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429359515840
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429359537967
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429359558777
