what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1429005588841
opened,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1429005598239
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1429005598502
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1429005598734
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005604402
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005616408
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005617073
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005625013
error,log,,,"Port 8080 required by Tomcat v6.0 Server at localhost is already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1429005627902
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005627978
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005638244
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005640001
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005645266
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005647290
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005657269
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1429005657401
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005665794
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005673344
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1429005673374
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1429005674235
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005678172
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005680473
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.launchShortcut.run",1429005680515
error,log,,,"Port 8080 required by Tomcat v6.0 Server at localhost is already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1429005683064
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005683138
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005689228
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.PropertySheet",1429005689353
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005691942
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005692093
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1429005693216
activated,view,org.eclipse.wst.common.snippets,1.1.301.v201001280015,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1429005694939
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.3.v201001270323,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1429005695943
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1429005697916
started,bundle,org.eclipse.wst.internet.monitor.core,1.0.404.v20090609,"org.eclipse.wst.internet.monitor.core",1429005705610
started,bundle,org.eclipse.wst.internet.monitor.ui,1.0.305.v20100123,"org.eclipse.wst.internet.monitor.ui",1429005705688
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005710661
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005714370
activated,view,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.pde.runtime.LogView",1429005722899
started,bundle,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser",1429005728441
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005747798
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005780310
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005788528
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005790219
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005804429
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005809484
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005813921
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005816531
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1429005825252
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1429005827103
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1429005829181
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1429005830833
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1429005832131
activated,view,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.pde.runtime.LogView",1429005836469
closed,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429005836470
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1429005836481
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429005836596
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429005836624
closed,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429005836656
closed,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1429005836834
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005838506
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005845257
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005847224
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005857124
started,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1429005858603
opened,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1429005859040
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1429005859375
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1429005869666
closed,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1429005869667
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1429005873599
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005880618
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005888389
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005893312
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005896070
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005898257
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429005898483
