what,kind,bundleId,bundleVersion,description,time
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428998333350
activated,view,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.views.FormView",1428998333889
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428998333930
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428998358031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1428998371799
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1428998372007
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1428998372198
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428998374159
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1428998380842
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1428998390212
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998393155
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998396672
activated,view,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.views.FormView",1428998401895
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428998401935
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998402037
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998406880
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1428998406917
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428998410962
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1428998430157
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998432664
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998436448
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998441009
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998452536
activated,view,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.views.FormView",1428998459453
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428998459493
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1428998471516
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998474343
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998544299
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1428998544342
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1428998549855
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1428998552189
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998553339
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998574857
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428998593462
activated,view,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.views.FormView",1428998594136
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428998594183
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998610661
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998623433
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1428998627407
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1428998641524
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428998642655
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428998642964
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998645247
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998653418
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998656042
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1428998656194
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998660199
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1428998671655
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1428998710941
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998716253
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998789002
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998790221
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998793685
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998793695
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998796886
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1428998796920
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428998852806
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998854100
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998859770
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1428998862127
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998871571
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998950082
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428998957661
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1428998961225
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428998961557
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428998961914
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998967411
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1428998967559
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428998976930
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999002285
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999066426
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999077585
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999203082
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999203677
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999336076
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428999338754
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999340150
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999366011
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999371632
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1428999371840
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999380940
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999383514
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999383651
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1428999388635
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428999390158
activated,view,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.views.FormView",1428999392558
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428999400666
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428999429760
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428999431386
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1428999436162
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428999442319
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999443493
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1428999443641
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1428999444965
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1428999457218
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1428999458406
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999460551
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428999462087
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999464275
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1428999464421
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1428999464862
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999468367
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428999468554
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428999471077
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428999479750
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428999482722
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428999485583
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999487081
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999488739
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428999490479
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999493917
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999497966
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428999502009
activated,view,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.views.FormView",1428999502464
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428999502526
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999503804
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999506931
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428999510989
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1428999514191
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1428999515040
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428999517701
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1428999530186
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428999533412
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999535580
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999551315
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428999651011
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428999652747
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1428999656423
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428999659110
closed,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428999661769
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1428999661803
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1428999661806
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999661902
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999664749
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428999667221
closed,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428999667275
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1428999667335
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428999668892
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999671379
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1428999671529
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999768235
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428999779464
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428999779465
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428999780849
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428999788288
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1428999800006
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428999802628
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428999802964
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999805679
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999808872
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1428999809944
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999813274
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999815371
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999816944
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999821542
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999824150
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999901635
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1428999918960
opened,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428999919346
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428999919580
activated,view,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.views.FormView",1428999919883
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1428999921979
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999922654
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1428999922749
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999929730
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999937451
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999937616
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428999943897
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999945173
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1428999945260
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999950175
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428999953430
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429000004594
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429000018883
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429000028807
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1429000033341
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1429000033566
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429000035201
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1429000037954
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1429000040265
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429000047363
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429000054437
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429000060194
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429000066789
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429000078905
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429000088372
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429000093290
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429000096161
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429000099212
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429000105820
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1429000108059
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1429000113680
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429000121402
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429000123979
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1429000124076
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429000127184
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1429000136429
opened,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429000136994
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429000137189
activated,view,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.views.FormView",1429000137430
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429000139150
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429000142667
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429000145671
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429000147252
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1429000147459
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429000156058
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429000167175
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429000178515
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429000181426
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1429000189610
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1429000189803
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1429000196581
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429000197728
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1429000205768
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429000210728
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429000216535
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1429000221424
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1429000224545
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1429000227840
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429000228117
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1429000244747
opened,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429000245131
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429000245325
activated,view,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.views.FormView",1429000245547
no handler,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1429000249166
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429000249207
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.delete.line",1429000249503
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1429000259309
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1429000278760
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429000282812
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429000288726
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429000292952
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1429000294223
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1429000296369
activated,editor,com.cloudgarden.jigloo,4.6.3,"com.cloudgarden.jigloo.editors.FormEditor",1429000298901
