what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428920543784
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428920543837
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428920553271
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428920555502
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428920556159
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428920562050
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1428920563451
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428920568853
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428920570811
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428920578501
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428920637354
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428920680859
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1428920683215
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1428920687227
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1428920693233
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428920698819
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428920703056
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428920789609
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428920802576
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428920834434
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428920837730
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428921032369
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428921034094
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428921041409
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428921041751
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428921044063
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428921060391
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428921063091
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428921068784
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428921070658
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428921081598
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428921084315
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1428921087830
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1428921088057
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1428921100716
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1428921100998
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1428921103751
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1428921104025
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1428921107503
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1428921108177
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1428921108425
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1428921108819
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1428921134314
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1428921137244
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1428921141306
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428921155638
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428921165977
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1428921171725
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1428921176392
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1428921182055
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428921182577
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428921182812
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1428921194505
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1428921206353
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1428921219346
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428921635747
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428921639847
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428921639967
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428921763458
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428921763558
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428921766144
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428921766277
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428921769047
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428921770101
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1428921770612
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1428921770614
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1428921770616
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.103.v200807162242,"org.eclipse.jst.ws.axis2.creation.ui",1428921770645
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.102.v200807232000,"org.eclipse.jst.ws.axis2.consumption.ui",1428921770646
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.105.v200901220134,"org.eclipse.jst.ws.axis2.creation.core",1428921770648
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.104.v200810151442,"org.eclipse.jst.ws.axis2.consumption.core",1428921770650
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.302.v200905260749,"org.eclipse.jst.ws.axis2.ui",1428921770650
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.104.v200810151442,"org.eclipse.jst.ws.axis2.core",1428921770651
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.409.v200911241856,"org.eclipse.jst.ws.creation.ui",1428921770653
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.106.v200911241851,"org.eclipse.jst.ws.consumption.ui",1428921770656
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.408.v200911241817,"org.eclipse.jst.ws.consumption",1428921770658
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.400.v200901261650,"org.eclipse.jst.ws.uddiregistry",1428921770660
stopped,bundle,org.eclipse.jst.ws.ui,1.0.402.v200903111822,"org.eclipse.jst.ws.ui",1428921770662
stopped,bundle,org.eclipse.jst.ws,1.0.407.v200905191120,"org.eclipse.jst.ws",1428921770663
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.408.v200911241806,"org.eclipse.wst.ws.explorer",1428921770666
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.202.v200904271449,"org.eclipse.wst.wsdl.ui",1428921770669
stopped,bundle,org.eclipse.wst.ws.ui,1.1.100.v200903112221,"org.eclipse.wst.ws.ui",1428921770670
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.500.v200901141851,"org.eclipse.wst.wsi.ui",1428921770671
stopped,bundle,org.eclipse.wst.wsi,1.0.305.v200902181431,"org.eclipse.wst.wsi",1428921770674
stopped,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1428921770674
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.300.v200902052230,"org.eclipse.jst.j2ee.webservice.ui",1428921770675
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.300.v200901220600,"org.eclipse.jst.j2ee.webservice",1428921770677
stopped,bundle,org.eclipse.wst.ws.parser,1.0.402.v200901220107,"org.eclipse.wst.ws.parser",1428921770679
stopped,bundle,commonj.sdo,2.1.1.v200905221342,"commonj.sdo",1428921770680
stopped,bundle,org.eclipse.datatools.enablement.oda.ws.ui,1.2.2.v201001260400,"org.eclipse.datatools.enablement.oda.ws.ui",1428921770681
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1428923624371
started,bundle,org.eclipse.osgi,3.5.2.R35x_v20100126,"org.eclipse.osgi",1428923624374
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.101.R35x_v20090807-1100,"org.eclipse.equinox.simpleconfigurator",1428923624410
started,bundle,com.ibm.icu,4.0.1.v20090822,"com.ibm.icu",1428923624444
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1428923624446
started,bundle,org.eclipse.core.contenttype,3.4.1.R35x_v20090826-0451,"org.eclipse.core.contenttype",1428923624484
started,bundle,org.eclipse.core.databinding.observable,1.2.0.M20090902-0800,"org.eclipse.core.databinding.observable",1428923624583
started,bundle,org.eclipse.core.expressions,3.4.101.R35x_v20100209,"org.eclipse.core.expressions",1428923624617
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1428923624646
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1428923624728
started,bundle,org.eclipse.core.jobs,3.4.100.v20090429-1800,"org.eclipse.core.jobs",1428923624758
started,bundle,org.eclipse.core.net,1.2.1.r35x_20090812-1200,"org.eclipse.core.net",1428923624788
started,bundle,org.eclipse.core.resources,3.5.2.R35x_v20091203-1235,"org.eclipse.core.resources",1428923624790
started,bundle,org.eclipse.core.runtime,3.5.0.v20090525,"org.eclipse.core.runtime",1428923624791
started,bundle,org.eclipse.core.runtime.compatibility,3.2.0.v20090413,"org.eclipse.core.runtime.compatibility",1428923624821
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.100.v20090413,"org.eclipse.core.runtime.compatibility.auth",1428923624851
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1428923624852
