what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1428914220330
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428914251950
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428914253677
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428914255071
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428914259244
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428914342604
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428914349398
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428914366385
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428914368064
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428914369209
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428914370944
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428914805716
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428914810137
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428914840623
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428914867492
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428914891484
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428914899611
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428915024901
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428915030475
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428915031107
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1428915057336
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428915077754
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428915108467
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428915109970
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428915110114
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428915155134
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428915155263
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428915211327
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1428915279226
